Protein	JD0439_0_0	JD0439_0_4	JD0439_0_8	JD0439_1_0	JD0439_1_4	JD0439_1_8	JD0439_2_0	JD0439_2_4	JD0439_2_8	JD0440_0_0	JD0440_0_4	JD0440_0_8	JD0440_1_0	JD0440_1_4	JD0440_1_8	JD0440_2_0	JD0440_2_4	JD0440_2_8	JD0441_0_0	JD0441_0_4	JD0441_0_8	JD0441_1_0	JD0441_1_4	JD0441_1_8	JD0441_2_0	JD0441_2_8	JD0442_0_0	JD0442_0_4	JD0442_0_8	JD0442_1_0	JD0442_1_4	JD0442_1_8	JD0442_2_0	JD0442_2_4	JD0442_2_8	JD0443_0_0	JD0443_0_4	JD0443_0_8	JD0443_1_0	JD0443_1_4	JD0443_2_0	JD0443_2_4	JD0443_2_8	JD0444_0_0	JD0444_0_4	JD0444_0_8	JD0444_1_0	JD0444_1_4	JD0444_1_8	JD0444_2_0	JD0444_2_4	JD0444_2_8	JD0445_0_0	JD0445_0_4	JD0445_0_8	JD0445_1_0	JD0445_1_4	JD0445_1_8	JD0445_2_0	JD0445_2_4	JD0445_2_8	JD0447_0_0	JD0447_0_4	JD0447_0_8	JD0447_1_0	JD0447_1_4	JD0447_1_8	JD0447_2_0	JD0447_2_4	JD0447_2_8	JD0448_0_0	JD0448_0_4	JD0448_0_8	JD0448_1_0	JD0448_1_4	JD0448_1_8	JD0448_2_0	JD0448_2_4	JD0448_2_8	JD0449_0_0	JD0449_0_4	JD0449_0_8	JD0449_1_0	JD0449_1_4	JD0449_1_8	JD0449_2_0	JD0449_2_4	JD0449_2_8	JD0450_0_4	JD0450_0_8	JD0450_1_0	JD0450_1_4	JD0450_2_0	JD0450_2_4	JD0450_2_8	JD0451_0_0	JD0451_0_4	JD0451_0_8	JD0451_1_0	JD0451_1_4	JD0451_1_8	JD0451_2_0	JD0451_2_4	JD0451_2_8	JD0452_0_0	JD0452_0_4	JD0452_0_8	JD0452_1_0	JD0452_2_0	JD0452_2_4	JD0453_0_0	JD0453_0_4	JD0453_0_8	JD0453_1_0	JD0453_1_4	JD0453_1_8	JD0453_2_0	JD0453_2_4	JD0453_2_8	JD0457_1_0	JD0457_1_4	JD0457_1_8	JD0468_0_LF	JD0468_1_LF	JD0468_2_LF	JD0469_0_LF	JD0469_1_LF	JD0469_2_LF	JD0470_0_LF	JD0470_1_LF	JD0470_2_LF	JD0471_0_LF	JD0471_1_LF	JD0471_2_LF
MRP_HUMAN	0.61841892978719	0.0143276906715718	0.148861705965608	0.128922102391492	0.00481174316078292	-0.114035271578345	0.210848996164774	0.214210692559581	0.0367537967895195	0.019253275980217	0.242615100887804	-0.120687262536961	-0.139055073080022	0.190105934807016	-0.0457105534456301	0.00680185437886874	0.45272262093114	-0.304405397422016	-0.00535892186333778	-0.028488785479934	0.195318821243483	0.292740913924126	0.069972216788282	0.253393237874265	0.25674641115337	-0.505858612270927	-0.18707538205107	0.186686528891493	0.21841496208508	0.114040425077035	-0.0255857722758581	0.0274417742722285	0.0210674866876558	-0.0128367990222388	-0.3162225621296	0.523567839585683	0.110777842695419	-0.277740322470998	-0.20138590760783	0.159405129013544	0.187490893512273	-0.87692463372796	-0.0405680814368006	0.369313976455417	1.55572819582501	0.591699449027664	0.882688795628484	1.2636380671956	1.2139787734783	0.196314148537515	0.234108094966072	0.0228139030382526	-0.381962669384415	-0.00121703571834026	-0.453526421217982	-0.293655561860567	-1.05900044548897	-0.184534169934495	-0.276849622028673	0.415930857992971	0.0857992809201225	0.518722792950718	-0.131453506088793	0.0128459395059022	-0.103398191960037	-0.31229807961798	-0.577594245491739	-0.180524333048327	0.265338284195301	0.287873597031152	-1.00340607691394	-0.388414171162522	0.316876121796109	-0.990445613972003	-0.181272166086961	0.402386598303104	0.191722813622634	0.171495844539577	0.210044148638245	0.114644425093202	-0.329349607197688	0.188895969327404	-0.0570252052295376	-0.202010651989668	-0.0751163846374184	-0.126634579066313	0.0937590672433758	0.0180398281692935	0.0118526971109841	-0.365982701736315	0.458332337099856	-0.350522376792863	-0.90212449756376	-0.252905843382869	0.216505878834133	0.00605690769208665	-0.251156502206658	0.122760546426332	0.0990853641251394	-0.353247063531489	0.110734700738643	0.209247951998492	-0.110257309594619	0.250909918398121	-0.327475700350962	-0.19815258974366	-0.617250778748098	-0.0108871545413892	-0.0309446050817993	-0.255966703086994	0.148353945220077	0.0453013008043544	0.0613595632610578	-0.0628528859734102	0.0496606628533063	-0.529860835434753	-0.123766596997621	-0.464655170752889	-0.254986988135029	-0.264792333453421	0.218046989888541	-0.292359036125185	0.663547971002182	-0.420618644319001	0.413739110886459	-0.441892518357644	0.495745997440587	-0.260970112425974	0.694103898650217	-0.959782756421177	0.894410201806971	-0.459086863192892	-0.195248891867956	-0.430758308684135
MTPN_HUMAN	0.280316546288885	0.320849260536035	0.231485260550506	-0.220428280206993	-0.289901734383515	-0.480680259135352	0.684650500621423	-0.393869345618151	0.0523364553966532	0.0556931019694691	0.336980383145027	1.13462222983586	0.61035313298599	0.818274495057788	-0.353846638372619	0.35145471455351	0.187994266879731	-0.382602920757119	0.824780297686135	-0.0528900912297625	0.712205639353437	-0.866619220332371	-0.541420465470912	0.0443048440049314	-0.0107376283034241	-0.0853857097444299	0.847694556213109	-0.465611007686959	0.0482272596121964	-0.108366891683144	-0.373269482510246	-0.13625171542927	-0.960305801815935	-0.0155223258446009	-1.71462475013116	-1.30306213971576	0.26877897877386	1.66708043795281	-0.0275665271041939	-0.0182008951103749	0.103315021617328	0.251496425539654	-0.81751972882411	-0.0549519597087081	0.406456271599756	0.274266627648478	0.36699983239543	0.499899057927822	0.711363384650612	-0.598718545077436	0.221628149161622	-0.563135693364225	-0.011345199087903	0.182802613141941	-0.273158203872115	-0.71107989146995	0.170358509708731	0.457861732321132	0.121772428188102	0.385054120842606	0.383012065335209	0.428245559045268	-0.163762277890929	-0.234031037761353	0.660701186107963	0.365033196401744	0.130648610951084	-1.34059646334301	0.219217714816406	0.418314741256692	0.320242847688861	-0.254617026703007	0.020589759464689	-0.196344381022632	-0.127425754761544	0.232207181783639	0.247038267024648	0.395432578405573	0.75827697820534	-0.453568457126467	0.716278287689172	-0.332298312943634	1.1665711548451	-0.234351900915091	0.140853171697503	0.887658919951427	0.335811127505082	0.397251441729761	0.0797988900793287	-0.190360903799179	0.0216956152420258	-0.130621368037735	0.107538863557462	-0.439441093282818	0.24541543015194	-0.65960516783426	0.975980348615509	-0.415441815549848	0.352857659291236	0.0146625191414094	0.156784967781725	-0.578941299821547	0.191398023298354	-0.238969767237289	0.426537858410192	0.508337271511207	-0.0306173354436179	-0.724278308973743	0.369679620775898	-1.88355379786063	0.118633737854616	-1.47492758806988	0.0632203316992454	-0.284387846258725	-0.465016324750068	-1.85895725320076	-0.986753608570761	-0.538114370894297	-0.849335634360172	0.395072392757449	0.626753117724564	0.353107822779262	0.534471930170064	-0.167642555571835	-0.248468859863207	-0.37431015962352	0.116483583231237	-0.294423159563582	0.401189000566269	-0.352275189666815	0.6259703390789	-0.301014002339708	0.429345201235877	-0.314149775987104
MYH9_HUMAN	0.338613848278578	1.23880642842824	-0.257082071188591	0.103844707961779	0.994956823349166	0.103734687044121	-0.896521218586095	0.836674399196316	-0.242214854699159	0.700340638193809	0.387083494130203	0.472506707961132	-0.0853016906792222	0.442934132581419	-0.246104511717887	0.00712393905203688	0.858568796221557	-0.731823473696187	0.147375756107392	1.2657308912647	-0.609150578658352	3.48799816715969	-0.165106310566795	0.319337200842637	-0.222061223048671	-0.244870821606825	0.0123125994913154	0.653875368964104	0.301698196577153	0.496956320328197	0.245256369069007	0.799023400678228	0.487375951493714	0.84378574294863	0.490322370236782	-0.243772752747269	0.200584368710464	0.155709056914427	-1.5365328749442	-1.25685622809448	-1.30744712976648	-0.602876455412561	-0.549138871637702	-0.162515101564679	0.42116177882365	-1.40429174893658	0.287173209344019	-1.55100141444065	-0.146718656293589	0.0184531760699209	-1.08220889846139	1.59751887349267	0.283795607126893	-1.02762015265276	-1.29471759635646	0.405362536813245	0.394173254327088	-0.993274946148229	-0.956722885856963	-0.799735732399144	0.420610926913694	-0.491921284864021	0.290421727287121	0.652421484849393	-0.0794320666275112	0.0300242442856731	0.184895572550317	0.67765773825883	-0.320478944690298	-1.79826334963018	0.311915143882393	1.13601465553841	-0.163468214096775	-0.0418395486804003	1.06213189975614	-1.26878264903959	0.510998317226833	0.865892099449121	0.089936226938445	-0.00631001969690209	-0.765197812444808	0.381632289831601	-0.0792743912697571	0.653815029557772	-0.00676533322539552	0.372398599705521	-1.15940693067105	-0.383366603161735	-1.44894762585672	0.848615670920011	-1.36675494502593	1.18231068574376	1.26621474806642	0.507472848902863	0.962525013632563	0.722060710114683	0.186780614189708	1.03116112238364	-0.0565942095158967	0.300018399283242	-0.92934566604207	0.715226176899234	-0.39509216777019	0.366573458275603	0.924089449316347	-0.426127482212619	0.481134039831612	-0.60959860967548	-0.927432671213055	1.01081864085765	-3.58007806984794	-1.61659983188575	-0.603261081338399	-0.0879680261002697	-1.02450414451726	1.10294913853153	1.08877249415129	0.780842884521372	-1.64002984399092	0.157114549725642	-1.28960585168452	0.0523616957608139	-1.00461661118347	0.850724297690374	-0.729102816703986	0.870928853337526	-0.78477609205136	0.875353610812514	-0.842577770341069	0.950035006632859	-0.900404459804431	0.783020638885361	-0.942019622522336	0.927573443862859
MYL4_HUMAN	-0.308208649268412	0.0976460074207184	0.312982049898692	0.76129753010517	0.0824080041256507	-0.584963740604432	1.66369712874294	0.22239503246944	0.17970043100574	0.46368274447051	0.821207071257755	0.474252098319699	-0.342669379697267	-0.505821731427669	-1.66300852858752	0.293757102380604	-0.866869387850686	-1.7993634314529	-0.937407323138564	-0.541354742998281	0.325551986519183	-0.280105175978555	-0.382069476039554	-0.609715969040136	0.442520690493145	0.432991741713529	0.0278774278449068	-0.473538528205275	0.318043840827387	-0.0731557589261328	0.165201936304337	-0.113237610602713	0.0777708893454759	-0.167201626922938	-0.483321869498667	-0.166727288490389	-0.78384443380367	0.203766737973784	0.279574193121522	0.450753205771877	0.00134923662981457	0.0872271208706066	0.123168888062935	0.00853552638334476	0.144468167325197	0.607456038387628	-0.43841432798845	0.266594204651685	0.374056631974797	-0.59446130129136	1.01148364108159	0.142757852582637	1.59087874487874	-0.0741618431407795	0.332844983516688	-0.0950850385265906	-0.188805526261008	0.984895602604906	-0.548888697977252	-0.611694601980818	-1.33933460486569	0.344676090171185	-0.36277090410268	-0.275920212754602	-0.174520387877474	0.105944816732294	0.275630868236187	-0.387581020468162	1.49877288624662	0.356269987245249	0.507057477952001	-0.210210649708095	0.0960769911411305	-0.359693767942525	0.0424169802012252	0.347960619026828	-0.555271720709546	-0.784039986456586	-0.27643533491279	0.121076104248799	0.891859779983507	0.13611617855945	-0.158445114455102	-0.287964714648285	0.326943486892303	-0.874966586875179	0.0721070279043137	0.228295427061007	0.173095477619741	-0.989718501384424	0.152049635366342	-1.25947632899707	0.209815251732324	-0.41014389503124	0.775963752601276	-0.0789463441469857	1.3201793242045	-0.1083637136868	0.0807969209377936	-0.114459527919397	-1.04395745064718	-0.393178176451018	-0.0788489797756517	-0.0393660998101154	-0.63458933455191	0.228050780954318	-2.31483332319334	0.223122381516424	0.116976347972728	0.263095383034003	-0.0382020480500206	-0.0567241926833027	0.626968882296751	0.323702362347017	1.57298576253293	0.279870945231404	0.356152829316878	-0.127570196102807	0.58295845089157	-0.0923774241121758	0.548470171288149	0.159745900324262	0.676698636862107	-0.799247643225683	0.99615883093595	-1.4477450807152	1.08614187056657	-0.787484905837362	0.69965110091964	-0.612833795494092	0.961675578993819	-0.67902920050239	1.03020156142184	-0.780180192738157
MYL6_HUMAN	-0.200939740360869	-0.125747767399926	-0.510330995054406	0.0514276600166347	0.180987048922698	-0.221210224205021	-0.293957466463677	0.350686181160537	0.0520392506122609	-0.463830811990905	-0.335264369569627	-0.199286376154942	-0.100400138183267	0.162869797925092	0.20299083747173	-0.099690688615096	-0.421341240606205	-0.156286156257517	0.379158069218088	0.0817129585551187	-0.321760947242966	0.0747543052948532	0.0236816506937555	-0.234845000767951	-0.115266714572588	-0.0917438936922322	0.00686066427341325	0.202662012535389	-0.236017011181439	-0.0450356325681604	-0.0653521255335223	-0.0374176461177899	-0.115756846228347	-0.415007982887203	-0.322197558351024	-0.181287748938945	-0.401826361089175	0.627887528168912	1.36778961404215	0.599889003220086	0.0962441113215276	-0.302224142403466	0.217316651287783	-0.0922327044699897	-1.74324903581839	-0.275438078274295	-0.392202871306527	-0.303972251713445	-0.106313534075321	0.539531931997535	0.266716372226775	1.41516799078351	-0.0186725370443639	0.342288967553489	-0.545071378293514	-0.71011028616211	-0.319169610962734	-0.183838266340821	0.564732338762373	-0.00270458980120471	0.788983447340565	-0.500051735941219	-0.0480679677647719	-0.547956683915002	-0.21029058899656	-0.479574131454488	0.0394504673506265	0.282176257075272	0.379002926496895	-0.334743335660484	-0.387894326597854	-0.376935737523976	-0.573997761155966	-0.270104402375256	0.286246864624238	0.0678950363778293	0.226982832775031	-0.327982530100238	-0.398744570660571	-0.0763301203497503	0.256526134748908	-0.143898780341001	0.21557053585246	0.0459112524048918	0.0887364202000745	0.0964670838793612	-0.116703038299799	0.14709597472674	0.0746597201342931	0.0720501602848822	-0.0920164983582948	-0.431291829302429	0.0384694794339648	0.543684701807797	0.123729247925381	-0.153084979305992	0.155372323170943	0.0523290242925381	0.49780774522112	-0.166800460913348	-0.201827491564711	-1.60457902824607	0.556696802257325	-0.0487736712047212	1.66388258801821	0.0283028220278817	1.44953296188356	0.575116068315409	0.23653916112068	-0.0361401991326871	0.0987893400328926	0.31904053764537	0.187295012068848	-0.114892135633731	0.112066635653193	0.707269056544557	0.405885871110951	0.471746571261904	-0.0383154537651515	-0.132460242696931	0.175439269949591	-0.659110329128645	-0.672313044084001	0.698914351577833	-0.413182725834894	0.624940180019515	-0.615127111120854	0.626591543991535	-0.576633473973548	0.366715758934692	-0.712143805490892	0.651206951549313	-0.738505603304093	0.664960458766136
NAA15_HUMAN	-0.180893389079882	-0.243603378740849	0.0508059975126033	-0.423731435000528	-0.105924417407546	0.137883413815652	0.890421321170372	-0.0541276940844386	0.552346297588645	-0.193935260210567	-0.16896829073566	-0.329567697568935	-0.160585817621688	0.405605143857393	-0.124027954380629	0.326853599024145	-0.166821851122176	-0.0508694533484573	-0.180575829763676	-0.224890334570351	0.148051608574059	0.0791308503296058	-0.129670720116343	-0.0535473218137872	-0.0652661274223008	-0.300820553472623	0.518936936466767	0.112636909105566	0.529914279107447	0.275579760431512	0.0946480475420186	0.247013575753322	0.359636140463418	0.158709375808016	0.154850814197537	-0.207595093539216	0.251478920097082	0.337035630968133	0.0477425615956032	0.636733422597442	-0.0967041371519361	-0.346313857749465	-0.268923984746766	-0.275374594766792	0.106349981915296	0.32130111898624	0.172628390602316	0.229191600862264	0.0379626954680141	-0.15317934825283	0.900937222628536	-0.43953690396641	0.915044326498137	0.0650505468947458	0.154533041578803	-0.0571729382864492	-0.0848585305773678	-0.0587681746804448	0.320513094140289	-0.150468343648229	-0.0580152290377281	0.341961786613318	0.0749348464401545	-0.110288837230391	0.99527907340956	-0.42109754416977	0.525623797192616	-0.559836752271196	-0.539648532054113	-0.419135124029142	0.150592373148107	0.224382417723466	0.0851020976503871	-0.491470850646129	-0.898226480845018	-1.08640301186292	-0.49997214390931	0.384468151137737	0.833941472775729	0.138941074251189	-0.0724780227811038	-0.687819579736488	0.0615858227913886	-0.0362606230634424	0.0650512786670157	-0.0827285216182173	-0.032454950822383	-0.0341658468639507	-0.456494128657723	-0.162155385520272	-0.178124959414239	-0.0622277845366313	-0.150534256173402	-0.153360186152498	0.116863611051396	-0.329742057271831	0.303301152829927	0.0580342072843028	0.131655228612213	-0.27755533591253	0.104024212759676	-0.355994485724599	-0.214484860216397	0.28581075419406	-0.422840470302728	0.019223444824522	-0.505524879434866	0.00944522271218443	0.235483784069383	-0.0267355852077182	-0.316386518279686	0.0857317724854064	0.0571937779173011	-0.0597985390719036	0.270849175300797	-0.218510000237226	0.300510370977651	0.109385986962441	0.204472677657024	-0.227848300143757	0.146503215591551	-0.388527087948242	0.161856931248479	-0.127697309488338	-0.0564325785918082	0.0439554233345175	0.482335040248309	-0.337008971402076	0.217565431118808	-0.0974969333939437	0.0845599579277902	-0.346401202314687	0.0859342754300126	-0.137479171754647
NACAM_HUMAN;NACA_HUMAN	0.807556283762108	-0.0229544461685561	-0.129348999081835	0.426163035788283	-0.001872227187675	-0.0416810885001505	0.0299361689340042	-0.352531630129404	-0.125605624346082	0.0827373045244462	-0.4758667471154	-0.0168749467582433	-0.584190155781812	0.5240198820038	0.310512672118636	0.663228335350252	0.1254468899191	0.169663785764072	0.0347801413424344	0.229676400997966	0.344157715571291	0.314866229669231	-0.950323463141916	0.0955753561280194	0.183360039588192	0.177502632721372	-0.139814701704659	-0.109535579007121	0.378703733432433	0.00767216520955586	-0.169578244207811	0.0616833582701927	-0.0529332524714327	-0.415639371480909	0.339897504887004	-0.286751969752594	0.131972896966904	0.10191973782447	0.712860235634532	0.641786371328812	0.592614471647682	0.278969826731809	0.680740582152385	0.836398046098927	0.631531665382577	0.398505804765361	-0.170833682740529	-0.598077561896945	0.300370490017253	-0.158969213269124	0.119199809238487	-0.805298836201358	-0.111847536370709	0.0965849390895264	-0.623573612069975	0.639023561461247	-0.0739945262013873	0.768753548179253	0.681776116147224	0.21416009392307	0.303627541993039	0.147649177009658	0.660655235948956	0.0939686723481816	-0.123315539214677	-0.186973943827308	-0.273749749113282	-0.824728493328027	-1.1526164768611	0.022452025988003	-0.0553363273181863	-0.259177959989721	0.0351144885622609	0.216321092398387	-0.546336151316514	-0.223361943197849	-0.41682066693561	-0.279530545061682	-0.853481751845907	-0.424341432870482	0.147939939508534	0.033010979166401	-0.544548404694925	-0.287290656228567	-0.339020008601334	0.280114634904512	-0.559152466854202	0.26762990604551	0.199884698086925	0.0113002905407602	-0.590655555699235	0.305492183372459	-0.181595361601352	0.275439003910561	0.152802874470471	-0.0965074484445028	-0.488908362736304	0.0350055651450191	0.154491536227073	-0.00357274333011332	-0.272032494587645	0.0542803961831666	0.368558807299156	0.603908989645803	-0.746301284359091	-1.01697471247295	-0.91820940028587	0.213966811410033	-0.146596887324288	0.341054029967573	-0.134888485080879	-0.130610879659385	0.473011198481528	-0.0251981154943957	0.264974820055702	0.393225485018783	-0.429744093453886	-0.213349378885344	0.0462187341960019	0.123190788955136	0.0864670956611621	-0.188944924586504	0.188775477375326	-0.056578557288848	0.155926162035952	-0.350490729629262	-0.053347368263706	-0.00336230885080098	-0.0738786816068928	0.0173582873341052	-0.0218543195474028	-0.0732564739173313	0.0595736720928125	0.117040066040126
NASP_HUMAN	-0.508717688910528	0.706481138922992	0.919615921669186	-0.314526239042746	0.0890270219697918	0.117506488732292	0.0701238887794309	0.0666837740443429	-0.182608427935888	0.38741839705301	-1.01638392733147	-0.506687334957992	-0.57958854774919	-1.12444319425386	0.0352065978842489	-1.82596834299829	-0.383351283766881	-0.516172219704062	-0.0651639000784714	-1.11169553611482	-0.692505772925211	0.186361447555542	0.358827154538181	-0.785917938509783	-0.788756678537435	-0.213281886101018	-0.0059387762686671	-0.177274789824732	1.49828727506393	0.191433975503446	0.251256409275904	0.209782804518162	-0.077828926999486	0.855289751640222	0.16262670507893	0.797691704074234	-0.360406662123791	-0.957604884082602	-0.335375714267934	-0.919503231387366	0.266990668154041	-0.226920747313676	-0.0673962602870705	-0.652919484705239	-0.60801540562892	0.78358954223124	-0.0574584733894456	1.36688796754275	1.59222880108972	-0.163456214902505	-0.458483647803028	-0.151985095200034	-0.684292196535319	-0.364377104564871	-1.40165107940613	0.554130190511247	-0.0884401457763241	-0.375604300166212	0.437666715000573	-1.54143681114052	0.0478011683047982	-0.960766260441666	-0.690546670644588	0.345245374086535	-0.84099749964555	-0.6412371474504	-0.0428508344276759	0.371118608242311	-0.235183016628212	0.308809882094779	-0.493957430738364	0.422754785338774	-0.841664680837524	0.845154865389312	-0.818565609540159	0.0766241692642844	0.70476920642429	0.618423806778123	-0.275870426074397	1.14010919913815	0.460253724486945	-0.0627860879301166	0.204825281817149	1.05722671026085	0.127554621119501	-0.75089558019453	0.61004257723305	2.6989308809336	0.838219054517815	0.270833034947259	-0.119132225004385	0.233766545935678	-0.0779096974169131	-0.194244849371855	-1.32251127582742	-0.0786876529617571	0.886063240883313	-0.0674918133260966	0.119407835188221	0.405282130900274	-0.692034477643533	0.64786779850682	1.57379388677285	0.467608583670053	0.587194779702146	0.604482262970563	-0.679241517764807	0.552108737797422	-0.0244671451082069	0.223661199416101	-1.35397665725371	-0.281344454399475	0.234238997833097	0.201782382348689	0.172895374078695	0.0174825254603288	0.204800694396532	1.72407949389456	-0.0617029546167596	-0.201882356498442	-0.158288122317953	0.583918629730887	0.282275235514246	-0.306099655515116	0.0901614755841188	-0.229242223233294	0.0898102077285609	0.452445758877962	0.144195511599069	-0.231338037549924	-0.0585241874250302	-0.384384759556573	-0.0239255868695004	-0.0592448150956719
NDKA_HUMAN	0.0463420717918166	0.277510533424377	1.37605508812257	0.150769148098653	0.269690074750143	0.157783416837561	1.16657933148083	0.00343264095544765	0.370369354053573	-0.336005130462425	-1.12312074197252	-0.808606396267607	-1.30552179878526	0.0870747816783752	0.318716253261353	-0.199410725557547	-0.891608813431782	-0.667414703437624	-1.57822396124544	-0.9986653903189	-0.247343003884306	-0.6513707137855	-0.135175104425463	-0.687039144479741	0.399863505677419	-0.527185541117384	-0.89495899363396	-0.161655240644796	-0.536852748156806	-0.0423318832638866	-0.80961944847972	0.399581499841288	-0.0409410050173916	-0.943439176744251	0.05360298378213	0.464482561981386	-0.202186227725505	-0.220855290471482	0.344695883072836	0.650501239209375	0.756693129394732	0.649223728276203	-0.0171613478780326	-0.733467734649019	0.0149752110109389	0.748117935313403	0.275096893943605	1.20242649602309	1.55620929573273	-0.734991483300017	0.643107001837974	0.280217623127069	0.0718684921883646	-0.269685711959874	0.615943100531032	-0.0993216803751293	-0.205208170698156	0.0491187610038184	-0.266472888068756	0.333021245264517	-1.41161893535102	0.432486503315333	-0.37959960868834	-0.285709389112428	-0.134240683277751	-1.15770035265612	-0.428814644555966	-1.18745086024306	-0.416169000950444	-0.0140835420606987	-0.316368528711398	0.495980247538994	-0.551632526658836	0.352485437890305	0.668735453694532	0.263470461443496	0.193600098452651	0.42588155276994	0.896013062911596	0.300405976256587	-0.0550396107823226	-0.186009418620339	0.051006310530599	-0.429523024927272	-0.123883092041991	0.017466097121001	0.0777355067356575	0.0231982954644397	-0.700127573137761	-0.449487520483726	0.39785062421543	-0.309473049868895	-0.228145913599701	1.31241991045559	1.09882674408532	-0.560802081190211	1.07314101055608	-0.399614269779437	0.643179567934957	-0.604053922614573	-0.41646454134292	-0.261684272204068	0.0289128637912852	0.186951292918541	-1.06862457471771	0.548903205052371	-0.415095800314477	0.689662870601889	1.1702577336764	0.573338238150294	0.441349629471519	0.309856628002548	-0.724962043724127	0.965558622011927	0.441953040852416	-0.600118018518641	0.206542577359256	0.646154609700672	1.09609079281318	-0.414644798967284	0.514171271630076	0.45662785305817	0.0360295538819759	-0.429990310556537	0.488298737987166	-0.279582275861514	0.426294503240652	-0.48730711967727	0.355836296690048	-0.300464344217868	0.429349371830194	-0.438241607904001	0.250214204483893	-0.216738582686598
NDKB_HUMAN	-0.0451188218515317	0.317241147860993	0.0960775443675446	0.0438670067412864	-0.0481996464417642	0.320700026802163	0.215002220155849	-0.0869305640054389	0.18238911546778	-0.0670617126030124	-0.269609727356288	-0.248300494493492	-0.198811113339771	-0.426455311075613	0.603852190906483	-1.26671306548962	-0.797137672522814	-0.506751601134063	-0.0143711024072374	0.431942805025551	0.223998034332551	0.0162389916277204	-0.451015880786716	-0.133142559587003	0.295154382116357	-0.0858710725029737	-0.100287738747509	0.1975414798428	-0.227039689528172	-0.726062952276666	-0.649672049713028	-0.673671198112824	0.610937478808261	0.119401007518137	0.822878010936096	-0.644631305324263	-0.0767107727399935	-0.625372758180573	-0.0820686426430048	-0.1994823155579	0.248059311986741	0.416203658608431	0.0962984160915536	-0.319928567092289	0.0181929988081307	0.0496250414462837	-0.124874156256507	0.160525043045606	-0.138669074757748	-0.010958432267774	1.18507767513274	0.829472758081727	0.503782393234063	0.0223917479203796	-0.0323184026868891	0.42283065351261	-0.208565537568207	-0.392892190140922	0.371832616128116	-0.0164804086774053	-0.0135406562148335	-0.0735322964215746	0.289224622932557	-0.148631460314327	0.121996036403067	-0.602093323982392	0.234183818679473	-0.761777329908102	0.113315108105146	0.2901783557284	-0.146022442162462	-0.274921429902985	-0.12433337026091	0.204754920630928	0.747445526863321	0.677596528397758	-0.281564174855969	-0.522204209697638	-0.172272971472715	-0.18282951859039	-1.47534085164533	0.128658386603121	0.568563069851417	0.110288480610554	-0.380249678718979	0.538765628904638	0.74495164352146	0.99209618272041	0.110975140636481	-0.0132928678218739	-1.64801103920815	0.450015641418707	0.0628387071903334	-0.575992876779497	0.464616059958575	-0.00795685841307053	-0.178532775831219	0.165817202473331	0.372642089808417	-0.456399386474287	-0.0743775146138169	-0.720282196607004	0.526264478486261	-1.02673459676144	0.670638196120808	-0.172891713868494	0.0382742948763691	0.648444657822517	0.751585535460577	0.281079104714105	-0.198488965880205	-0.998197859463414	-0.347420480044823	0.578246495047193	0.620284472119589	-0.364432531441936	0.445038266586786	0.351579204189395	0.328432310624639	-0.112372670369587	0.432629264636111	0.317623727997691	0.0860262828622533	-0.466407131775517	0.460694728913216	-0.83352027915118	0.288053343731811	-0.0225090016924787	0.289498451780806	-0.456627131562754	0.665631054984259	-0.386718144172769	0.175442330074773	-0.0502468350220705
